ROW,ACADEMIC_PERIOD,STUDENT_LEVEL,MODALITY_DESC
14399,202310,UG,Face-To-Face
14400,202310,UG,Both
14401,202310,UG,Both
14402,202310,UG,Face-To-Face
14403,202310,UG,Online
14404,202310,UG,Face-To-Face
14405,202310,UG,Online
14406,202310,GR,Online
14407,202310,UG,Face-To-Face
14408,202310,UG,Online
14409,202310,UG,Face-To-Face
14410,202310,UG,Face-To-Face
14411,202310,UG,Both
14412,202310,UG,Online
14413,202310,UG,Face-To-Face
14414,202310,UG,Face-To-Face
14415,202310,UG,Face-To-Face
14416,202310,UG,Both
14417,202310,UG,Face-To-Face
14418,202310,UG,Face-To-Face
14419,202310,UG,Online
14420,202310,UG,Face-To-Face
14421,202310,UG,Face-To-Face
14422,202310,UG,Face-To-Face
14423,202310,UG,Online
14424,202310,UG,Face-To-Face
14425,202310,UG,Face-To-Face
14426,202310,UG,Online
14427,202310,UG,Both
14428,202310,UG,Face-To-Face
14429,202310,UG,Face-To-Face
14430,202310,UG,Face-To-Face
14431,202310,UG,Both
14432,202310,UG,Both
14433,202310,UG,Face-To-Face
14434,202310,UG,Both
14435,202310,UG,Online
14436,202310,UG,Face-To-Face
14437,202310,UG,Face-To-Face
14438,202310,UG,Face-To-Face
14439,202310,UG,Face-To-Face
14440,202310,UG,Face-To-Face
14441,202310,UG,Face-To-Face
14442,202310,GR,Face-To-Face
14443,202310,UG,Online
14444,202310,UG,Both
14445,202310,UG,Online
14446,202310,UG,Face-To-Face
14447,202310,UG,Both
14448,202310,UG,Face-To-Face
14449,202310,UG,Face-To-Face
14450,202310,GR,Online
14451,202310,UG,Online
14452,202310,UG,Online
14453,202310,UG,Face-To-Face
14454,202310,GR,Both
14455,202310,UG,Face-To-Face
14456,202310,GR,Online
14457,202310,UG,Both
14458,202310,UG,Face-To-Face
14459,202310,UG,Face-To-Face
14460,202310,UG,Both
14461,202310,UG,Online
14462,202310,UG,Online
14463,202310,UG,Both
14464,202310,UG,Online
14465,202310,UG,Both
14466,202310,UG,Face-To-Face
14467,202310,UG,Face-To-Face
14468,202310,UG,Face-To-Face
14469,202310,UG,Both
14470,202310,UG,Face-To-Face
14471,202310,UG,Face-To-Face
14472,202310,UG,Face-To-Face
14473,202310,UG,Face-To-Face
14474,202310,UG,Both
14475,202310,UG,Both
14476,202310,UG,Online
14477,202310,UG,Face-To-Face
14478,202310,UG,Face-To-Face
14479,202310,UG,Both
14480,202310,UG,Face-To-Face
14481,202310,GR,Both
14482,202310,UG,Online
14483,202310,GR,Online
14484,202310,UG,Online
14485,202310,UG,Online
14486,202310,UG,Face-To-Face
14487,202310,UG,Both
14488,202310,UG,Online
14489,202310,UG,Face-To-Face
14490,202310,UG,Both
14491,202310,UG,Face-To-Face
14492,202310,UG,Face-To-Face
14493,202310,UG,Face-To-Face
14494,202310,GR,Online
14495,202310,UG,Online
14496,202310,UG,Face-To-Face
14497,202310,UG,Face-To-Face
14498,202310,UG,Both
14499,202310,UG,Face-To-Face
14500,202310,UG,Both
14501,202310,UG,Face-To-Face
14502,202310,UG,Both
14503,202310,GR,Online
14504,202310,GR,Online
14505,202310,UG,Online
14506,202310,GR,Online
14507,202310,UG,Face-To-Face
14508,202310,UG,Both
14509,202310,UG,Face-To-Face
14510,202310,UG,Both
14511,202310,UG,Face-To-Face
14512,202310,UG,Face-To-Face
14513,202310,UG,Face-To-Face
14514,202310,GR,Online
14515,202310,UG,Both
14516,202310,UG,Online
14517,202310,UG,Online
14518,202310,UG,Online
14519,202310,UG,Online
14520,202310,UG,Face-To-Face
14521,202310,UG,Both
14522,202310,UG,Face-To-Face
14523,202310,UG,Face-To-Face
14524,202310,UG,Face-To-Face
14525,202310,UG,Face-To-Face
14526,202310,UG,Face-To-Face
14527,202310,UG,Face-To-Face
14528,202310,UG,Face-To-Face
14529,202310,UG,Face-To-Face
14530,202310,UG,Face-To-Face
14531,202310,UG,Face-To-Face
14532,202310,UG,Both
14533,202310,UG,Online
14534,202310,GR,Online
14535,202310,UG,Online
14536,202310,UG,Online
14537,202310,UG,Online
14538,202310,UG,Online
14539,202310,GR,Online
14540,202310,UG,Online
14541,202310,UG,Face-To-Face
14542,202310,UG,Online
14543,202310,UG,Online
14544,202310,GR,Online
14545,202310,UG,Face-To-Face
14546,202310,GR,Face-To-Face
14547,202310,UG,Both
14548,202310,UG,Online
14549,202310,UG,Face-To-Face
14550,202310,UG,Face-To-Face
14551,202310,UG,Face-To-Face
14552,202310,UG,Both
14553,202310,GR,Online
14554,202310,UG,Both
14555,202310,UG,Face-To-Face
14556,202310,UG,Online
14557,202310,UG,Online
14558,202310,UG,Face-To-Face
14559,202310,UG,Face-To-Face
14560,202310,UG,Online
14561,202310,UG,Face-To-Face
14562,202310,UG,Face-To-Face
14563,202310,UG,Face-To-Face
14564,202310,UG,Face-To-Face
14565,202310,UG,Face-To-Face
14566,202310,UG,Face-To-Face
14567,202310,UG,Both
14568,202310,UG,Online
14569,202310,GR,Online
14570,202310,UG,Face-To-Face
14571,202310,UG,Face-To-Face
14572,202310,UG,Online
14573,202310,UG,Face-To-Face
14574,202310,GR,Online
14575,202310,UG,Face-To-Face
14576,202310,UG,Both
14577,202310,UG,Face-To-Face
14578,202310,UG,Face-To-Face
14579,202310,UG,Face-To-Face
14580,202310,UG,Face-To-Face
14581,202310,UG,Both
14582,202310,UG,Both
14583,202310,UG,Both
14584,202310,UG,Online
14585,202310,UG,Both
14586,202310,UG,Online
14587,202310,UG,Both
14588,202310,UG,Both
14589,202310,UG,Both
14590,202310,UG,Face-To-Face
14591,202310,UG,Face-To-Face
14592,202310,UG,Face-To-Face
14593,202310,UG,Face-To-Face
14594,202310,UG,Face-To-Face
14595,202310,UG,Both
14596,202310,UG,Face-To-Face
14597,202310,UG,Face-To-Face
14598,202310,UG,Face-To-Face
14599,202310,UG,Face-To-Face
14600,202310,UG,Face-To-Face
14601,202310,UG,Face-To-Face
14602,202310,UG,Face-To-Face
14603,202310,UG,Both
14604,202310,UG,Face-To-Face
14605,202310,UG,Face-To-Face
14606,202310,UG,Face-To-Face
14607,202310,UG,Face-To-Face
14608,202310,UG,Face-To-Face
14609,202310,GR,Online
14610,202310,UG,Face-To-Face
14611,202310,UG,Face-To-Face
14612,202310,UG,Both
14613,202310,UG,Face-To-Face
14614,202310,UG,Both
14615,202310,GR,Online
14616,202310,UG,Face-To-Face
14617,202310,UG,Online
14618,202310,UG,Both
14619,202310,UG,Face-To-Face
14620,202310,GR,Online
14621,202310,UG,Face-To-Face
14622,202310,UG,Face-To-Face
14623,202310,UG,Face-To-Face
14624,202310,UG,Face-To-Face
14625,202310,UG,Face-To-Face
14626,202310,UG,Face-To-Face
14627,202310,UG,Face-To-Face
14628,202310,UG,Face-To-Face
14629,202310,UG,Face-To-Face
14630,202310,UG,Face-To-Face
14631,202310,UG,Face-To-Face
14632,202310,UG,Both
14633,202310,UG,Face-To-Face
14634,202310,UG,Both
14635,202310,UG,Face-To-Face
14636,202310,UG,Both
14637,202310,UG,Face-To-Face
14638,202310,UG,Online
14639,202310,UG,Both
14640,202310,UG,Both
14641,202310,UG,Face-To-Face
14642,202310,UG,Face-To-Face
14643,202310,UG,Face-To-Face
14644,202310,UG,Face-To-Face
14645,202310,UG,Face-To-Face
14646,202310,UG,Both
14647,202310,GR,Face-To-Face
14648,202310,UG,Face-To-Face
14649,202310,GR,Both
14650,202310,GR,Online
14651,202310,GR,Online
14652,202310,UG,Online
14653,202310,UG,Face-To-Face
14654,202310,UG,Face-To-Face
14655,202310,UG,Face-To-Face
14656,202310,UG,Face-To-Face
14657,202310,UG,Face-To-Face
14658,202310,UG,Face-To-Face
14659,202310,UG,Face-To-Face
14660,202310,UG,Face-To-Face
14661,202310,UG,Face-To-Face
14662,202310,UG,Face-To-Face
14663,202310,UG,Online
14664,202310,UG,Both
14665,202310,UG,Both
14666,202310,UG,Face-To-Face
14667,202310,UG,Both
14668,202310,UG,Online
14669,202310,UG,Face-To-Face
14670,202310,UG,Both
14671,202310,UG,Face-To-Face
14672,202310,UG,Face-To-Face
14673,202310,UG,Face-To-Face
14674,202310,UG,Face-To-Face
14675,202310,UG,Face-To-Face
14676,202310,UG,Both
14677,202310,UG,Face-To-Face
14678,202310,UG,Both
14679,202310,GR,Online
14680,202310,UG,Face-To-Face
14681,202310,UG,Face-To-Face
14682,202310,UG,Both
14683,202310,UG,Both
14684,202310,UG,Both
14685,202310,UG,Both
14686,202310,UG,Both
14687,202310,UG,Both
14688,202310,UG,Online
14689,202310,GR,Online
14690,202310,UG,Both
14691,202310,UG,Face-To-Face
14692,202310,GR,Both
14693,202310,UG,Face-To-Face
14694,202310,UG,Face-To-Face
14695,202310,UG,Face-To-Face
14696,202310,UG,Face-To-Face
14697,202310,UG,Face-To-Face
14698,202310,UG,Face-To-Face
14699,202310,UG,Face-To-Face
14700,202310,UG,Face-To-Face
14701,202310,UG,Both
14702,202310,UG,Online
14703,202310,UG,Face-To-Face
14704,202310,UG,Face-To-Face
14705,202310,UG,Online
14706,202310,UG,Face-To-Face
14707,202310,UG,Face-To-Face
14708,202310,UG,Online
14709,202310,UG,Face-To-Face
14710,202310,UG,Face-To-Face
14711,202310,UG,Face-To-Face
14712,202310,UG,Face-To-Face
14713,202310,UG,Both
14714,202310,UG,Both
14715,202310,UG,Face-To-Face
14716,202310,UG,Face-To-Face
14717,202310,UG,Face-To-Face
14718,202310,UG,Both
14719,202310,UG,Face-To-Face
14720,202310,UG,Face-To-Face
14721,202310,UG,Face-To-Face
14722,202310,UG,Face-To-Face
14723,202310,UG,Online
14724,202310,UG,Face-To-Face
14725,202310,UG,Face-To-Face
14726,202310,UG,Both
14727,202310,UG,Both
14728,202310,UG,Both
14729,202310,UG,Online
14730,202310,UG,Both
14731,202310,GR,Both
14732,202310,UG,Online
14733,202310,UG,Both
14734,202310,UG,Face-To-Face
14735,202310,UG,Face-To-Face
14736,202310,UG,Online
14737,202310,UG,Face-To-Face
14738,202310,GR,Online
14739,202310,UG,Face-To-Face
14740,202310,UG,Online
14741,202310,GR,Face-To-Face
14742,202310,UG,Face-To-Face
14743,202310,UG,Both
14744,202310,UG,Face-To-Face
14745,202310,UG,Both
14746,202310,UG,Face-To-Face
14747,202310,UG,Face-To-Face
14748,202310,UG,Face-To-Face
14749,202310,UG,Face-To-Face
14750,202310,UG,Face-To-Face
14751,202310,UG,Face-To-Face
14752,202310,UG,Face-To-Face
14753,202310,UG,Both
14754,202310,UG,Face-To-Face
14755,202310,UG,Both
14756,202310,UG,Both
14757,202310,UG,Online
14758,202310,UG,Face-To-Face
14759,202310,UG,Face-To-Face
14760,202310,UG,Face-To-Face
14761,202310,UG,Face-To-Face
14762,202310,UG,Face-To-Face
14763,202310,UG,Face-To-Face
14764,202310,UG,Face-To-Face
14765,202310,UG,Face-To-Face
14766,202310,UG,Face-To-Face
14767,202310,UG,Face-To-Face
14768,202310,UG,Face-To-Face
14769,202310,UG,Face-To-Face
14770,202310,UG,Face-To-Face
14771,202310,UG,Face-To-Face
14772,202310,UG,Face-To-Face
14773,202310,UG,Face-To-Face
14774,202310,UG,Face-To-Face
14775,202310,UG,Face-To-Face
14776,202310,UG,Both
14777,202310,UG,Both
14778,202310,UG,Face-To-Face
14779,202310,UG,Both
14780,202310,UG,Face-To-Face
14781,202310,UG,Face-To-Face
14782,202310,UG,Both
14783,202310,UG,Both
14784,202310,UG,Face-To-Face
14785,202310,UG,Both
14786,202310,UG,Both
14787,202310,UG,Both
14788,202310,UG,Face-To-Face
14789,202310,UG,Face-To-Face
14790,202310,UG,Face-To-Face
14791,202310,UG,Both
14792,202310,UG,Face-To-Face
14793,202310,UG,Face-To-Face
14794,202310,UG,Both
14795,202310,UG,Face-To-Face
14796,202310,UG,Face-To-Face
14797,202310,UG,Face-To-Face
14798,202310,UG,Both
14799,202310,UG,Face-To-Face
14800,202310,UG,Face-To-Face
14801,202310,UG,Both
14802,202310,UG,Face-To-Face
14803,202310,UG,Face-To-Face
14804,202310,UG,Face-To-Face
14805,202310,UG,Face-To-Face
14806,202310,UG,Face-To-Face
14807,202310,UG,Face-To-Face
14808,202310,UG,Face-To-Face
14809,202310,UG,Face-To-Face
14810,202310,UG,Both
14811,202310,UG,Both
14812,202310,UG,Face-To-Face
14813,202310,UG,Both
14814,202310,UG,Face-To-Face
14815,202310,UG,Face-To-Face
14816,202310,UG,Both
14817,202310,UG,Face-To-Face
14818,202310,UG,Face-To-Face
14819,202310,UG,Both
14820,202310,UG,Face-To-Face
14821,202310,UG,Face-To-Face
14822,202310,UG,Face-To-Face
14823,202310,UG,Both
14824,202310,UG,Face-To-Face
14825,202310,UG,Both
14826,202310,UG,Both
14827,202310,UG,Face-To-Face
14828,202310,UG,Face-To-Face
14829,202310,UG,Both
14830,202310,UG,Both
14831,202310,UG,Both
14832,202310,UG,Both
14833,202310,UG,Face-To-Face
14834,202310,UG,Face-To-Face
14835,202310,UG,Online
14836,202310,UG,Online
14837,202310,UG,Face-To-Face
14838,202310,UG,Online
14839,202310,UG,Face-To-Face
14840,202310,UG,Online
14841,202310,UG,Both
14842,202310,UG,Online
14843,202310,UG,Online
14844,202310,UG,Face-To-Face
14845,202310,GR,Online
14846,202310,UG,Face-To-Face
14847,202310,UG,Online
14848,202310,UG,Online
14849,202310,UG,Online
14850,202310,UG,Face-To-Face
14851,202310,UG,Online
14852,202310,UG,Face-To-Face
14853,202310,UG,Face-To-Face
14854,202310,UG,Face-To-Face
14855,202310,UG,Face-To-Face
14856,202310,UG,Both
14857,202310,GR,Face-To-Face
14858,202310,UG,Online
14859,202310,UG,Face-To-Face
14860,202310,UG,Online
14861,202310,GR,Online
14862,202310,UG,Face-To-Face
14863,202310,UG,Both
14864,202310,UG,Face-To-Face
14865,202310,UG,Face-To-Face
14866,202310,UG,Face-To-Face
14867,202310,UG,Both
14868,202310,UG,Face-To-Face
14869,202310,UG,Face-To-Face
14870,202310,UG,Face-To-Face
14871,202310,UG,Online
14872,202310,UG,Online
14873,202310,UG,Face-To-Face
14874,202310,UG,Both
14875,202310,UG,Online
14876,202310,UG,Face-To-Face
14877,202310,UG,Online
14878,202310,UG,Face-To-Face
14879,202310,GR,Online
14880,202310,UG,Online
14881,202310,UG,Face-To-Face
14882,202310,UG,Face-To-Face
14883,202310,UG,Face-To-Face
14884,202310,UG,Face-To-Face
14885,202310,UG,Face-To-Face
14886,202310,UG,Both
14887,202310,UG,Online
14888,202310,UG,Face-To-Face
14889,202310,UG,Face-To-Face
14890,202310,UG,Online
14891,202310,UG,Face-To-Face
14892,202310,GR,Online
14893,202310,UG,Both
14894,202310,GR,Online
14895,202310,UG,Both
14896,202310,GR,Both
14897,202310,GR,Face-To-Face
14898,202310,GR,Online
14899,202310,UG,Both
14900,202310,UG,Face-To-Face
14901,202310,UG,Face-To-Face
14902,202310,UG,Face-To-Face
14903,202310,UG,Face-To-Face
14904,202310,UG,Face-To-Face
14905,202310,UG,Face-To-Face
14906,202310,UG,Online
14907,202310,UG,Face-To-Face
14908,202310,UG,Online
14909,202310,UG,Both
14910,202310,UG,Face-To-Face
14911,202310,UG,Both
14912,202310,UG,Face-To-Face
14913,202310,UG,Face-To-Face
14914,202310,UG,Online
14915,202310,UG,Face-To-Face
14916,202310,UG,Online
14917,202310,GR,Online
14918,202310,GR,Face-To-Face
14919,202310,UG,Both
14920,202310,UG,Both
14921,202310,UG,Online
14922,202310,UG,Both
14923,202310,UG,Online
14924,202310,UG,Face-To-Face
14925,202310,UG,Online
14926,202310,UG,Both
14927,202310,UG,Both
14928,202310,UG,Online
14929,202310,UG,Face-To-Face
14930,202310,UG,Face-To-Face
14931,202310,UG,Face-To-Face
14932,202310,GR,Online
14933,202310,UG,Both
14934,202310,UG,Online
14935,202310,GR,Online
14936,202310,UG,Both
14937,202310,UG,Online
14938,202310,UG,Both
14939,202310,UG,Online
14940,202310,UG,Online
14941,202310,UG,Online
14942,202310,UG,Online
14943,202310,UG,Both
14944,202310,UG,Both
14945,202310,UG,Online
14946,202310,UG,Face-To-Face
14947,202310,UG,Online
14948,202310,UG,Online
14949,202310,UG,Online
14950,202310,UG,Both
14951,202310,UG,Face-To-Face
14952,202310,UG,Face-To-Face
14953,202310,UG,Face-To-Face
14954,202310,UG,Face-To-Face
14955,202310,UG,Face-To-Face
14956,202310,UG,Online
14957,202310,UG,Face-To-Face
14958,202310,GR,Online
14959,202310,UG,Both
14960,202310,UG,Face-To-Face
14961,202310,UG,Face-To-Face
14962,202310,UG,Both
14963,202310,UG,Online
14964,202310,UG,Online
14965,202310,UG,Both
14966,202310,UG,Online
14967,202310,UG,Face-To-Face
14968,202310,GR,Online
14969,202310,UG,Online
14970,202310,UG,Face-To-Face
14971,202310,UG,Online
14972,202310,UG,Online
14973,202310,UG,Face-To-Face
14974,202310,UG,Both
14975,202310,UG,Face-To-Face
14976,202310,UG,Face-To-Face
14977,202310,UG,Face-To-Face
14978,202310,UG,Face-To-Face
14979,202310,UG,Both
14980,202310,UG,Face-To-Face
14981,202310,GR,Face-To-Face
14982,202310,GR,Face-To-Face
14983,202310,UG,Online
14984,202310,UG,Face-To-Face
14985,202310,UG,Both
14986,202310,GR,Both
14987,202310,UG,Face-To-Face
14988,202310,UG,Face-To-Face
14989,202310,UG,Online
14990,202310,UG,Online
14991,202310,UG,Online
14992,202310,UG,Online
14993,202310,UG,Face-To-Face
14994,202310,UG,Online
14995,202310,UG,Both
14996,202310,UG,Face-To-Face
14997,202310,UG,Both
14998,202310,UG,Online
14999,202310,UG,Online
15000,202310,UG,Both
15001,202310,UG,Face-To-Face
15002,202310,UG,Face-To-Face
15003,202310,UG,Face-To-Face
15004,202310,GR,Online
15005,202310,UG,Online
15006,202310,UG,Both
15007,202310,UG,Face-To-Face
15008,202310,UG,Face-To-Face
15009,202310,UG,Face-To-Face
15010,202310,UG,Face-To-Face
15011,202310,UG,Both
15012,202310,UG,Both
15013,202310,UG,Online
15014,202310,GR,Online
15015,202310,UG,Online
15016,202310,UG,Online
15017,202310,UG,Both
15018,202310,UG,Face-To-Face
15019,202310,UG,Face-To-Face
15020,202310,UG,Face-To-Face
15021,202310,UG,Face-To-Face
15022,202310,UG,Face-To-Face
15023,202310,UG,Face-To-Face
15024,202310,UG,Online
15025,202310,UG,Online
15026,202310,UG,Online
15027,202310,GR,Face-To-Face
15028,202310,UG,Face-To-Face
15029,202310,UG,Face-To-Face
15030,202310,UG,Both
15031,202310,UG,Face-To-Face
15032,202310,UG,Online
15033,202310,GR,Online
15034,202310,UG,Both
15035,202310,GR,Face-To-Face
15036,202310,GR,Face-To-Face
15037,202310,UG,Online
15038,202310,GR,Face-To-Face
15039,202310,UG,Face-To-Face
15040,202310,UG,Both
15041,202310,UG,Face-To-Face
15042,202310,UG,Online
15043,202310,UG,Face-To-Face
15044,202310,UG,Both
15045,202310,UG,Face-To-Face
15046,202310,UG,Face-To-Face
15047,202310,UG,Face-To-Face
15048,202310,GR,Both
15049,202310,UG,Face-To-Face
15050,202310,UG,Online
15051,202310,UG,Online
15052,202310,UG,Face-To-Face
15053,202310,UG,Face-To-Face
15054,202310,UG,Face-To-Face
15055,202310,UG,Face-To-Face
15056,202310,UG,Face-To-Face
15057,202310,UG,Both
15058,202310,UG,Online
15059,202310,UG,Face-To-Face
15060,202310,UG,Online
15061,202310,UG,Online
15062,202310,UG,Face-To-Face
15063,202310,UG,Face-To-Face
15064,202310,UG,Face-To-Face
15065,202310,UG,Online
15066,202310,UG,Face-To-Face
15067,202310,UG,Online
15068,202310,GR,Online
15069,202310,UG,Online
15070,202310,UG,Online
15071,202310,GR,Online
15072,202310,UG,Online
15073,202310,UG,Online
15074,202310,UG,Online
15075,202310,GR,Online
15076,202310,UG,Face-To-Face
15077,202310,UG,Online
15078,202310,GR,Online
15079,202310,UG,Online
15080,202310,UG,Online
15081,202310,UG,Both
15082,202310,UG,Face-To-Face
15083,202310,UG,Online
15084,202310,GR,Online
15085,202310,UG,Face-To-Face
15086,202310,UG,Both
15087,202310,GR,Online
15088,202310,UG,Online
15089,202310,UG,Face-To-Face
15090,202310,UG,Face-To-Face
15091,202310,UG,Both
15092,202310,UG,Face-To-Face
15093,202310,UG,Both
15094,202310,UG,Face-To-Face
15095,202310,UG,Face-To-Face
15096,202310,UG,Both
15097,202310,UG,Both
15098,202310,GR,Online
15099,202310,UG,Face-To-Face
15100,202310,UG,Both
15101,202310,GR,Online
15102,202310,GR,Online
15103,202310,UG,Face-To-Face
15104,202310,UG,Face-To-Face
15105,202310,UG,Online
15106,202310,GR,Online
15107,202310,UG,Face-To-Face
15108,202310,UG,Face-To-Face
15109,202310,UG,Online
15110,202310,UG,Both
15111,202310,UG,Face-To-Face
15112,202310,UG,Face-To-Face
15113,202310,UG,Face-To-Face
15114,202310,UG,Online
15115,202310,GR,Online
15116,202310,GR,Online
15117,202310,UG,Both
15118,202310,GR,Online
15119,202310,GR,Both
15120,202310,UG,Online
15121,202310,UG,Both
15122,202310,GR,Online
15123,202310,GR,Online
15124,202310,UG,Online
15125,202310,UG,Face-To-Face
15126,202310,UG,Face-To-Face
15127,202310,UG,Both
15128,202310,UG,Face-To-Face
15129,202310,UG,Face-To-Face
15130,202310,UG,Face-To-Face
15131,202310,UG,Online
15132,202310,GR,Both
15133,202310,UG,Face-To-Face
15134,202310,UG,Online
15135,202310,UG,Online
15136,202310,UG,Both
15137,202310,UG,Online
15138,202310,UG,Both
15139,202310,UG,Face-To-Face
15140,202310,UG,Face-To-Face
15141,202310,UG,Both
15142,202310,UG,Both
15143,202310,UG,Face-To-Face
15144,202310,UG,Online
15145,202310,GR,Online
15146,202310,GR,Online
15147,202310,UG,Face-To-Face
15148,202310,UG,Both
15149,202310,UG,Face-To-Face
15150,202310,UG,Face-To-Face
15151,202310,GR,Online
15152,202310,UG,Face-To-Face
15153,202310,UG,Face-To-Face
15154,202310,UG,Face-To-Face
15155,202310,UG,Face-To-Face
15156,202310,UG,Both
15157,202310,UG,Face-To-Face
15158,202310,UG,Face-To-Face
15159,202310,UG,Online
15160,202310,UG,Face-To-Face
15161,202310,UG,Both
15162,202310,UG,Online
15163,202310,UG,Both
15164,202310,UG,Face-To-Face
15165,202310,UG,Face-To-Face
15166,202310,UG,Face-To-Face
15167,202310,UG,Online
15168,202310,UG,Online
15169,202310,GR,Online
15170,202310,GR,Face-To-Face
15171,202310,UG,Face-To-Face
15172,202310,GR,Online
15173,202310,UG,Online
15174,202310,GR,Online
15175,202310,UG,Online
15176,202310,UG,Face-To-Face
15177,202310,UG,Face-To-Face
15178,202310,UG,Both
15179,202310,UG,Face-To-Face
15180,202310,UG,Face-To-Face
15181,202310,UG,Face-To-Face
15182,202310,UG,Online
15183,202310,UG,Online
15184,202310,UG,Online
15185,202310,UG,Online
15186,202310,UG,Face-To-Face
15187,202310,UG,Online
15188,202310,UG,Face-To-Face
15189,202310,UG,Both
15190,202310,UG,Both
15191,202310,UG,Face-To-Face
15192,202310,UG,Face-To-Face
15193,202310,UG,Online
15194,202310,UG,Online
15195,202310,GR,Online
15196,202310,GR,Both
15197,202310,UG,Online
15198,202310,UG,Face-To-Face
15199,202310,UG,Face-To-Face
15200,202310,UG,Both
15201,202310,UG,Face-To-Face
15202,202310,UG,Face-To-Face
15203,202310,UG,Face-To-Face
15204,202310,UG,Both
15205,202310,UG,Both
15206,202310,UG,Online
15207,202310,GR,Online
15208,202310,UG,Online
15209,202310,UG,Both
15210,202310,UG,Online
15211,202310,UG,Online
15212,202310,UG,Online
15213,202310,UG,Face-To-Face
15214,202310,UG,Both
15215,202310,UG,Face-To-Face
15216,202310,UG,Both
15217,202310,UG,Face-To-Face
15218,202310,UG,Face-To-Face
15219,202310,UG,Online
15220,202310,UG,Face-To-Face
15221,202310,UG,Face-To-Face
15222,202310,UG,Both
15223,202310,UG,Face-To-Face
15224,202310,UG,Face-To-Face
15225,202310,UG,Face-To-Face
15226,202310,UG,Face-To-Face
15227,202310,UG,Face-To-Face
15228,202310,UG,Both
15229,202310,UG,Face-To-Face
15230,202310,UG,Face-To-Face
15231,202310,UG,Both
15232,202310,UG,Both
15233,202310,UG,Both
15234,202310,GR,Face-To-Face
15235,202310,UG,Online
15236,202310,UG,Both
15237,202310,GR,Face-To-Face
15238,202310,GR,Face-To-Face
15239,202310,UG,Face-To-Face
15240,202310,UG,Both
15241,202310,UG,Face-To-Face
15242,202310,UG,Both
15243,202310,UG,Face-To-Face
15244,202310,UG,Face-To-Face
15245,202310,UG,Face-To-Face
15246,202310,UG,Face-To-Face
15247,202310,UG,Face-To-Face
15248,202310,UG,Face-To-Face
15249,202310,UG,Face-To-Face
15250,202310,UG,Online
15251,202310,UG,Face-To-Face
15252,202310,UG,Face-To-Face
15253,202310,UG,Face-To-Face
15254,202310,UG,Face-To-Face
15255,202310,UG,Both
15256,202310,UG,Face-To-Face
15257,202310,UG,Online
15258,202310,GR,Both
15259,202310,UG,Both
15260,202310,GR,Online
15261,202310,UG,Online
15262,202310,UG,Online
15263,202310,UG,Online
15264,202310,UG,Online
15265,202310,UG,Face-To-Face
15266,202310,UG,Both
15267,202310,UG,Face-To-Face
15268,202310,GR,Online
15269,202310,UG,Online
15270,202310,GR,Face-To-Face
15271,202310,UG,Face-To-Face
15272,202310,UG,Online
15273,202310,GR,Online
15274,202310,UG,Both
15275,202310,UG,Online
15276,202310,GR,Online
15277,202310,GR,Online
15278,202310,GR,Online
15279,202310,UG,Face-To-Face
15280,202310,UG,Face-To-Face
15281,202310,UG,Face-To-Face
15282,202310,UG,Online
15283,202310,UG,Both
15284,202310,UG,Face-To-Face
15285,202310,UG,Both
15286,202310,UG,Online
15287,202310,UG,Face-To-Face
15288,202310,GR,Both
15289,202310,UG,Online
15290,202310,UG,Face-To-Face
15291,202310,UG,Online
15292,202310,GR,Online
15293,202310,UG,Both
15294,202310,UG,Both
15295,202310,UG,Both
15296,202310,UG,Face-To-Face
15297,202310,UG,Both
15298,202310,UG,Face-To-Face
15299,202310,UG,Both
15300,202310,UG,Online
15301,202310,UG,Face-To-Face
15302,202310,UG,Face-To-Face
15303,202310,UG,Face-To-Face
15304,202310,UG,Face-To-Face
15305,202310,UG,Online
15306,202310,GR,Both
15307,202310,UG,Online
15308,202310,GR,Face-To-Face
15309,202310,GR,Both
15310,202310,GR,Face-To-Face
15311,202310,UG,Face-To-Face
15312,202310,UG,Online
15313,202310,GR,Face-To-Face
15314,202310,UG,Face-To-Face
15315,202310,UG,Both
15316,202310,UG,Face-To-Face
15317,202310,UG,Online
15318,202310,UG,Online
15319,202310,UG,Online
15320,202310,UG,Face-To-Face
15321,202310,GR,Online
15322,202310,UG,Online
15323,202310,GR,Online
15324,202310,UG,Online
15325,202310,UG,Online
15326,202310,UG,Both
15327,202310,UG,Face-To-Face
15328,202310,UG,Face-To-Face
15329,202310,UG,Face-To-Face
15330,202310,UG,Face-To-Face
15331,202310,UG,Face-To-Face
15332,202310,UG,Both
15333,202310,UG,Both
15334,202310,UG,Face-To-Face
15335,202310,GR,Online
15336,202310,UG,Online
15337,202310,UG,Both
15338,202310,GR,Online
15339,202310,UG,Both
15340,202310,UG,Face-To-Face
15341,202310,UG,Online
15342,202310,UG,Face-To-Face
15343,202310,UG,Both
15344,202310,UG,Face-To-Face
15345,202310,UG,Online
15346,202310,GR,Both
15347,202310,UG,Both
15348,202310,UG,Face-To-Face
15349,202310,UG,Face-To-Face
15350,202310,UG,Both
15351,202310,UG,Face-To-Face
15352,202310,UG,Face-To-Face
15353,202310,UG,Face-To-Face
15354,202310,UG,Face-To-Face
15355,202310,UG,Face-To-Face
15356,202310,UG,Face-To-Face
15357,202310,GR,Both
15358,202310,UG,Both
15359,202310,UG,Online
15360,202310,GR,Online
15361,202310,UG,Both
